campaign_id,url,title,subtitle,overview_text,details_text,required_amount_raw,paid_amount_raw,left_amount_raw,required_amount,paid_amount,left_amount,donations_count,comments_count,updates_count,shares_count,image_url,year_detected,year_source,date_status,scraped_at
45,https://molhamteam.com/en/campaigns/45,Help an Orphan!,,"Many Syrian children have lost the opportunity to live in pace and lost their parental support. We, Molham Volunteers, are seeking your support to help us bring a smile back to orphans who lost their parents during the war in Syria. The program includes purchasing school supplies, clothing, toys, etc. based on every child’s need. Several parties are being organized to help them free their minds from the mental torture they have been experiencing the last 6 years. Your generous donations are greatly appreciated!",,2454,2454,0,2454,2454,0,32,0,0,0,https://cdn.molhamteam.com/i/zgBasx8MppAfa715OWiH_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.250425+00:00
46,https://molhamteam.com/en/campaigns/46,Response-Receiving displaced people,,"Response-Receiving displaced people
Thousands of refugees arrive to Idlib continuously after being displaced by Assad regime. Through the response project we do our best to provide all of their basic needs as soon as they arrive to the North of Syria, as well as providing sponsorships for the orphan children in addition to living and medication costs for wounded people.","Thousands of refugees arrive to Idlib continuously after being displaced by Assad regime. Through the response project we do our best to provide all of their basic needs as soon as they arrive to the North of Syria, as well as providing sponsorships for the orphan children in addition to living and medication costs for wounded people.",12800,12800,0,12800,12800,0,138,0,0,0,https://cdn.molhamteam.com/i/i8y6PELz75J2V8q6VUI2_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.269521+00:00
47,https://molhamteam.com/en/campaigns/47,Medical Cases Sponsorship fund,,"We seek through the Medical Cases sponsorship inbox to secure monthly medicines supplies for the wounded and those suffering from chronic diseases such as paralysis, diabetes, stress, genetic diseases, and physiotherapy. We work closely with them and follow up on their cases to provide them with the necessary monthly medicines and therapeutic supplies to live a better life.",,68737,68737,0,68737,68737,0,1374,0,1,0,https://cdn.molhamteam.com/i/GVOFdIcUUAoqZm9i1red_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.288595+00:00
48,https://molhamteam.com/en/campaigns/48,Family Sponsorship Fund,,We seek through the Family Sponsorship Fund to provide a monthly sponsorship to refugee families in one of asylum countries or inside Syria who have lost their homes and have no support. ?The team will focus on the families with very difficult situations to support them and help them to have the basic necessities of life. ?,,21023,21023,0,21023,21023,0,242,0,0,0,https://cdn.molhamteam.com/i/GamFG2nex6Q37AEyeou3_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.308860+00:00
49,https://molhamteam.com/en/campaigns/49,Medical Emergencies Fund,,The Team receives a number of medical cases that require immediate assistance in countries of refuge. Thus we allocate funds that enable us to address their needs promptly.,,84421,84421,0,84421,84421,0,767,0,0,0,https://cdn.molhamteam.com/i/k1uYiLNbcztxSVpgw9kw_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.327575+00:00
50,https://molhamteam.com/en/campaigns/50,Refugee and Orphan - Europe,,"Refugee and Orphan - Europe
Too many Syrian youth who are refugees in Germany or any other country in Europe are trying to help their families back home in Syria, due to our bad situations so most of us can't donate in a big amounts, the link below help anyone trying to help with 5 dollars or euros using credit cards or Paypal. The donations are going to be for the orphans inside Syria to ease off their pain. You're a refugee but the bestowal doesn't have a limit ... so you can ease off on an orphan inside Syria.","Too many Syrian youth who are refugees in Germany or any other country in Europe are trying to help their families back home in Syria, due to our bad situations so most of us can't donate in a big amounts, the link below help anyone trying to help with 5 dollars or euros using credit cards or Paypal. The donations are going to be for the orphans inside Syria to ease off their pain. You're a refugee but the bestowal doesn't have a limit ... so you can ease off on an orphan inside Syria.",1281,1281,0,1281,1281,0,47,0,0,0,https://cdn.molhamteam.com/i/KUkZtN7mFleYf9vJYp5J_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.349326+00:00
51,https://molhamteam.com/en/campaigns/51,Corneal Diseases Fund,,"Corneal diseases are of the worst conditions that affect the eyes and eyesight, which in turn causes many problems such as diplopia, pain, severe light sensitivity, and seeing halos around light to the extent where the patient is unable to work or read and his eyesight continuous to worsen. There are also many other painful symptoms that have not been mentioned. Recently, the team has been receiving many cases of people suffering from such disease. They await your donations to secure their treatments and surgeries, with hopes that they return to seeing life without distortions and clear colours, just like everyone else.",,79696,79696,0,79696,79696,0,920,0,4,0,https://cdn.molhamteam.com/i/4vzT3OXWhp1K79MHlVkp_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.370426+00:00
52,https://molhamteam.com/en/campaigns/52,Lighten their Smiles Sponsorship Campaign,,"Lighten their Smiles Sponsorship Campaign
A specialized campaign aiming for the families of refugees in Lebanon and Turkey in addition to supporting an orphanage in Lebanon",A specialized campaign aiming for the families of refugees in Lebanon and Turkey in addition to supporting an orphanage in Lebanon,60393,60393,0,60393,60393,0,23,0,0,0,https://cdn.molhamteam.com/i/MmFLrOhfzHIYYabejfw2_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.392827+00:00
53,https://molhamteam.com/en/campaigns/53,Education Fund,,"Hundreds of thousands Syrian children have been deprived of their right to education because of displacement, asylum, and many schools and educational centers have been completely out of service because of the bombing and destruction. We seek through the Education Fund to secure the necessary costs to enable them to complete their education and to support the affected centers.",,64623,64623,0,64623,64623,0,141,0,0,0,https://cdn.molhamteam.com/i/eMeriLB3dYH0W9X8ITBT_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.416223+00:00
54,https://molhamteam.com/en/campaigns/54,Molham Kindergarten,,"Hafsarja, a Syrian village located in the western parts of Idlib twon. As a result of displacement of other towns' habitants, the population of Hafsarja increased from 5,000 to 11,000 in the last two years. Now Hafsarja experiences elementary school dropout, absence of tuition-free kindergartens and poor living conditions. Molham Team takes the lead to improve the education in the village so we found Molham kindergarten where education will be affordable and will suit kids' needs.",,31532,31532,0,31532,31532,0,147,0,2,0,https://cdn.molhamteam.com/i/5mCsQTjizXZDPMswXRUT_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.435280+00:00
55,https://molhamteam.com/en/campaigns/55,Iftar and Food packages,,"Lots of Syrian families were displaced to other Syrian towns or asylum countries and left their homes and everything they have. Through this campaign we aim to provide these families with food supplies as well as meals for Suhur and Iftar during the holly month, Ramadan.",,82791,82791,0,82791,82791,0,636,0,0,0,https://cdn.molhamteam.com/i/QV82hJrnlEm9aaPJIk5v_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.457158+00:00
56,https://molhamteam.com/en/campaigns/56,Iftar meal and a present for a child,,"Iftar meal and a present for a child
We want to take a chance in this month to help the children in refugee camps and in asylum countries to get back the spirit pf Ramadan, something that they missed during the last years. This campaign aims to provide them with special Iftar meals, Ramadan activities and presents they love.","We want to take a chance in this month to help the children in refugee camps and in asylum countries to get back the spirit pf Ramadan, something that they missed during the last years. This campaign aims to provide them with special Iftar meals, Ramadan activities and presents they love.",11000,11000,0,11000,11000,0,209,0,0,0,https://cdn.molhamteam.com/i/lNSUxH5UpSXsuPeqh3CL_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.475191+00:00
58,https://molhamteam.com/en/campaigns/58,Eid celebration,,"Donations for all team's sections will be stopped for the next 24 hours. This 24 hours will be dedicated to the children who were the main reason for the existence of Molham Team. Donations will only be allowed for the #Eid_Giveaway campaign (traditional Eid giveaway). We wish you be a part of this 24-hour campaign to make the Eid wishes of our children come true The website will go back to normal in 24 hours from now. Let's bring a smile back to the face of a child who lost the meaning of Eid celebration because of war. Help us by donating to bring smiles back to 10,000 Syrian children in refugee camps inside and outside Syria",,54041,54041,0,54041,54041,0,870,0,0,0,https://cdn.molhamteam.com/i/M2jy1ZPD8KsOz5EC3YAj_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.494053+00:00
59,https://molhamteam.com/en/campaigns/59,Photo Puzzles,,"Most of the Syrian children who grow up in refugee camps or countries of asylum do not know the history of Syria in the exception of destruction caused by war. In order for us to re-establish their belonging to their country, Qeba’ and The Syrian Association for Conservation of Antiquities are launching a series of games aimed toward linking generations to Syria's heritage and history. Photo puzzles to include archaeological sites in Syria along with the information on the history of each image.",,999,999,0,999,999,0,42,0,0,0,https://cdn.molhamteam.com/i/E9akxlm8HpdP7MVL4syu_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.518520+00:00
60,https://molhamteam.com/en/campaigns/60,Ice moulds,,"We aim through this campaign to secure ice moulds to families suffering from the heat wave in the country, participate with us to ease the suffering of these families.",,1534,1534,0,1534,1534,0,15,0,0,0,https://cdn.molhamteam.com/i/nNyDbiRcetOtVOuOtjdc_thumb_1:1.jpg,2017,publishing_date,certain,2026-04-22T09:27:26.538340+00:00
